Ground truth pos_x: 60.070000, Ground truth v_x: 3.000000, Ground truth pos_y: 120.140000, Ground truth v_y: 6.000000, Measurement pos_x: 60.327649 , Measurement pos_y: 119.973016, Estimated pos_x: 59.756080, Estimated v_x: 2.733418, Estimated pos_y: 120.172661, Estimated v_y: 5.788398, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 31.822000 seconds
Ground truth pos_x: 60.100000, Ground truth v_x: 3.000000, Ground truth pos_y: 120.200000, Ground truth v_y: 6.000000, Measurement pos_x: 60.529437 , Measurement pos_y: 119.901025, Estimated pos_x: 60.121829, Estimated v_x: 3.068103, Estimated pos_y: 120.058274, Estimated v_y: 3.535566, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 31.841000 seconds
Ground truth pos_x: 60.130000, Ground truth v_x: 3.000000, Ground truth pos_y: 120.260000, Ground truth v_y: 6.000000, Measurement pos_x: 59.911597 , Measurement pos_y: 120.580003, Estimated pos_x: 60.386890, Estimated v_x: 3.299900, Estimated pos_y: 119.964784, Estimated v_y: 1.849897, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 31.861000 seconds
Ground truth pos_x: 60.160000, Ground truth v_x: 3.000000, Ground truth pos_y: 120.320000, Ground truth v_y: 6.000000, Measurement pos_x: 60.585032 , Measurement pos_y: 120.757064, Estimated pos_x: 60.103824, Estimated v_x: 2.987318, Estimated pos_y: 120.382479, Estimated v_y: 7.074787, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 31.880000 seconds
Ground truth pos_x: 60.190000, Ground truth v_x: 3.000000, Ground truth pos_y: 120.380000, Ground truth v_y: 6.000000, Measurement pos_x: 60.355602 , Measurement pos_y: 120.288044, Estimated pos_x: 60.414345, Estimated v_x: 3.264873, Estimated pos_y: 120.656496, Estimated v_y: 9.736429, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 31.899000 seconds
Ground truth pos_x: 60.220000, Ground truth v_x: 3.000000, Ground truth pos_y: 120.440000, Ground truth v_y: 6.000000, Measurement pos_x: 60.487017 , Measurement pos_y: 120.275899, Estimated pos_x: 60.390165, Estimated v_x: 3.208670, Estimated pos_y: 120.442216, Estimated v_y: 5.653948, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 31.919000 seconds
Ground truth pos_x: 60.250000, Ground truth v_x: 3.000000, Ground truth pos_y: 120.500000, Ground truth v_y: 6.000000, Measurement pos_x: 59.895926 , Measurement pos_y: 120.267892, Estimated pos_x: 60.462524, Estimated v_x: 3.248499, Estimated pos_y: 120.349653, Estimated v_y: 3.699896, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 31.937000 seconds
Ground truth pos_x: 60.280000, Ground truth v_x: 3.000000, Ground truth pos_y: 120.560000, Ground truth v_y: 6.000000, Measurement pos_x: 60.266307 , Measurement pos_y: 120.744520, Estimated pos_x: 60.122488, Estimated v_x: 2.880084, Estimated pos_y: 120.307193, Estimated v_y: 2.658099, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 31.957000 seconds
Ground truth pos_x: 60.310000, Ground truth v_x: 3.000000, Ground truth pos_y: 120.620000, Ground truth v_y: 6.000000, Measurement pos_x: 60.913606 , Measurement pos_y: 120.515099, Estimated pos_x: 60.222809, Estimated v_x: 2.950815, Estimated pos_y: 120.608602, Estimated v_y: 6.262945, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 31.976000 seconds
Ground truth pos_x: 60.340000, Ground truth v_x: 3.000000, Ground truth pos_y: 120.680000, Ground truth v_y: 6.000000, Measurement pos_x: 60.534472 , Measurement pos_y: 120.401855, Estimated pos_x: 60.663518, Estimated v_x: 3.357485, Estimated pos_y: 120.566761, Estimated v_y: 4.892040, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 31.996000 seconds
Ground truth pos_x: 60.370000, Ground truth v_x: 3.000000, Ground truth pos_y: 120.740000, Ground truth v_y: 6.000000, Measurement pos_x: 59.919443 , Measurement pos_y: 120.789312, Estimated pos_x: 60.595972, Estimated v_x: 3.257478, Estimated pos_y: 120.472601, Estimated v_y: 3.013685, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 32.014000 seconds
Ground truth pos_x: 60.400000, Ground truth v_x: 3.000000, Ground truth pos_y: 120.800000, Ground truth v_y: 6.000000, Measurement pos_x: 60.433324 , Measurement pos_y: 120.657320, Estimated pos_x: 60.187613, Estimated v_x: 2.821404, Estimated pos_y: 120.694502, Estimated v_y: 5.532245, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 32.034000 seconds
Ground truth pos_x: 60.430000, Ground truth v_x: 3.000000, Ground truth pos_y: 120.860000, Ground truth v_y: 6.000000, Measurement pos_x: 59.852844 , Measurement pos_y: 120.793465, Estimated pos_x: 60.351071, Estimated v_x: 2.955157, Estimated pos_y: 120.687922, Estimated v_y: 4.718887, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 32.053000 seconds
Ground truth pos_x: 60.460000, Ground truth v_x: 3.000000, Ground truth pos_y: 120.920000, Ground truth v_y: 6.000000, Measurement pos_x: 60.011413 , Measurement pos_y: 121.451165, Estimated pos_x: 60.052440, Estimated v_x: 2.630591, Estimated pos_y: 120.774162, Estimated v_y: 5.232207, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 32.072000 seconds
Ground truth pos_x: 60.490000, Ground truth v_x: 3.000000, Ground truth pos_y: 120.980000, Ground truth v_y: 6.000000, Measurement pos_x: 60.054096 , Measurement pos_y: 120.905472, Estimated pos_x: 60.036877, Estimated v_x: 2.589184, Estimated pos_y: 121.244539, Estimated v_y: 10.729847, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 32.092000 seconds
Ground truth pos_x: 60.520000, Ground truth v_x: 3.000000, Ground truth pos_y: 121.040000, Ground truth v_y: 6.000000, Measurement pos_x: 60.430944 , Measurement pos_y: 121.165143, Estimated pos_x: 60.057376, Estimated v_x: 2.583850, Estimated pos_y: 121.053107, Estimated v_y: 6.799710, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 32.112000 seconds
Ground truth pos_x: 60.550000, Ground truth v_x: 3.000000, Ground truth pos_y: 121.100000, Ground truth v_y: 6.000000, Measurement pos_x: 61.051963 , Measurement pos_y: 121.543978, Estimated pos_x: 60.299439, Estimated v_x: 2.797692, Estimated pos_y: 121.150578, Estimated v_y: 7.187644, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 32.131000 seconds
Ground truth pos_x: 60.580000, Ground truth v_x: 3.000000, Ground truth pos_y: 121.160000, Ground truth v_y: 6.000000, Measurement pos_x: 60.269155 , Measurement pos_y: 120.773863, Estimated pos_x: 60.777952, Estimated v_x: 3.243263, Estimated pos_y: 121.437649, Estimated v_y: 10.021192, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 32.150000 seconds
Ground truth pos_x: 60.610000, Ground truth v_x: 3.000000, Ground truth pos_y: 121.220000, Ground truth v_y: 6.000000, Measurement pos_x: 60.391562 , Measurement pos_y: 120.930608, Estimated pos_x: 60.473839, Estimated v_x: 2.910426, Estimated pos_y: 121.026503, Estimated v_y: 3.285072, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 32.170000 seconds
Ground truth pos_x: 60.640000, Ground truth v_x: 3.000000, Ground truth pos_y: 121.280000, Ground truth v_y: 6.000000, Measurement pos_x: 60.888286 , Measurement pos_y: 120.876188, Estimated pos_x: 60.433684, Estimated v_x: 2.841930, Estimated pos_y: 120.973179, Estimated v_y: 2.149400, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 32.190000 seconds
Ground truth pos_x: 60.670000, Ground truth v_x: 3.000000, Ground truth pos_y: 121.340000, Ground truth v_y: 6.000000, Measurement pos_x: 60.740338 , Measurement pos_y: 121.334041, Estimated pos_x: 60.727111, Estimated v_x: 3.104018, Estimated pos_y: 120.915364, Estimated v_y: 1.103766, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 32.209000 seconds
Ground truth pos_x: 60.700000, Ground truth v_x: 3.000000, Ground truth pos_y: 121.400000, Ground truth v_y: 6.000000, Measurement pos_x: 60.917381 , Measurement pos_y: 121.391106, Estimated pos_x: 60.747074, Estimated v_x: 3.093063, Estimated pos_y: 121.199269, Estimated v_y: 4.702853, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 32.227000 seconds
Ground truth pos_x: 60.730000, Ground truth v_x: 3.000000, Ground truth pos_y: 121.460000, Ground truth v_y: 6.000000, Measurement pos_x: 60.879652 , Measurement pos_y: 121.070513, Estimated pos_x: 60.864672, Estimated v_x: 3.178774, Estimated pos_y: 121.343233, Estimated v_y: 5.981966, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 32.246000 seconds
Ground truth pos_x: 60.760000, Ground truth v_x: 3.000000, Ground truth pos_y: 121.520000, Ground truth v_y: 6.000000, Measurement pos_x: 60.338069 , Measurement pos_y: 121.401726, Estimated pos_x: 60.886008, Estimated v_x: 3.168438, Estimated pos_y: 121.180441, Estimated v_y: 3.043248, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 32.265000 seconds
Ground truth pos_x: 60.790000, Ground truth v_x: 3.000000, Ground truth pos_y: 121.580000, Ground truth v_y: 6.000000, Measurement pos_x: 61.188182 , Measurement pos_y: 121.768888, Estimated pos_x: 60.557273, Estimated v_x: 2.811990, Estimated pos_y: 121.338640, Estimated v_y: 4.730626, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 32.284000 seconds
Ground truth pos_x: 60.820000, Ground truth v_x: 3.000000, Ground truth pos_y: 121.640000, Ground truth v_y: 6.000000, Measurement pos_x: 61.102159 , Measurement pos_y: 121.234291, Estimated pos_x: 60.960218, Estimated v_x: 3.182685, Estimated pos_y: 121.642316, Estimated v_y: 8.117862, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 32.303000 seconds
Ground truth pos_x: 60.850000, Ground truth v_x: 3.000000, Ground truth pos_y: 121.700000, Ground truth v_y: 6.000000, Measurement pos_x: 60.709913 , Measurement pos_y: 121.662072, Estimated pos_x: 61.060516, Estimated v_x: 3.250401, Estimated pos_y: 121.395975, Estimated v_y: 3.788726, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 32.323000 seconds
Ground truth pos_x: 60.880000, Ground truth v_x: 3.000000, Ground truth pos_y: 121.760000, Ground truth v_y: 6.000000, Measurement pos_x: 61.443364 , Measurement pos_y: 122.166310, Estimated pos_x: 60.854797, Estimated v_x: 3.014804, Estimated pos_y: 121.586653, Estimated v_y: 5.809165, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 32.342000 seconds
Ground truth pos_x: 60.910000, Ground truth v_x: 3.000000, Ground truth pos_y: 121.820000, Ground truth v_y: 6.000000, Measurement pos_x: 61.026771 , Measurement pos_y: 122.400544, Estimated pos_x: 61.232180, Estimated v_x: 3.358212, Estimated pos_y: 121.993953, Estimated v_y: 10.428902, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 32.360000 seconds
Ground truth pos_x: 60.940000, Ground truth v_x: 3.000000, Ground truth pos_y: 121.880000, Ground truth v_y: 6.000000, Measurement pos_x: 61.227596 , Measurement pos_y: 121.553659, Estimated pos_x: 61.117153, Estimated v_x: 3.211241, Estimated pos_y: 122.300652, Estimated v_y: 13.107746, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 32.378000 seconds
Ground truth pos_x: 60.970000, Ground truth v_x: 3.000000, Ground truth pos_y: 121.940000, Ground truth v_y: 6.000000, Measurement pos_x: 61.309887 , Measurement pos_y: 121.644433, Estimated pos_x: 61.197973, Estimated v_x: 3.259412, Estimated pos_y: 121.843787, Estimated v_y: 5.323172, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 32.397000 seconds
Ground truth pos_x: 61.000000, Ground truth v_x: 3.000000, Ground truth pos_y: 122.000000, Ground truth v_y: 6.000000, Measurement pos_x: 61.023993 , Measurement pos_y: 121.860922, Estimated pos_x: 61.279890, Estimated v_x: 3.308190, Estimated pos_y: 121.727886, Estimated v_y: 3.082841, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 32.415000 seconds
Ground truth pos_x: 61.030000, Ground truth v_x: 3.000000, Ground truth pos_y: 122.060000, Ground truth v_y: 6.000000, Measurement pos_x: 60.439417 , Measurement pos_y: 122.433164, Estimated pos_x: 61.133279, Estimated v_x: 3.130478, Estimated pos_y: 121.827156, Estimated v_y: 3.989799, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 32.433000 seconds
Ground truth pos_x: 61.060000, Ground truth v_x: 3.000000, Ground truth pos_y: 122.120000, Ground truth v_y: 6.000000, Measurement pos_x: 61.370954 , Measurement pos_y: 122.349281, Estimated pos_x: 60.713662, Estimated v_x: 2.684526, Estimated pos_y: 122.246150, Estimated v_y: 9.015541, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 32.454000 seconds
Ground truth pos_x: 61.090000, Ground truth v_x: 3.000000, Ground truth pos_y: 122.180000, Ground truth v_y: 6.000000, Measurement pos_x: 60.911686 , Measurement pos_y: 122.169442, Estimated pos_x: 61.132530, Estimated v_x: 3.072228, Estimated pos_y: 122.344995, Estimated v_y: 9.130787, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 32.472000 seconds
Ground truth pos_x: 61.120000, Ground truth v_x: 3.000000, Ground truth pos_y: 122.240000, Ground truth v_y: 6.000000, Measurement pos_x: 61.421935 , Measurement pos_y: 121.622433, Estimated pos_x: 61.006824, Estimated v_x: 2.917524, Estimated pos_y: 122.257587, Estimated v_y: 6.759524, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 32.491000 seconds
Ground truth pos_x: 61.150000, Ground truth v_x: 3.000000, Ground truth pos_y: 122.300000, Ground truth v_y: 6.000000, Measurement pos_x: 60.793283 , Measurement pos_y: 122.430793, Estimated pos_x: 61.275981, Estimated v_x: 3.154861, Estimated pos_y: 121.854539, Estimated v_y: 0.512214, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 32.510000 seconds
Ground truth pos_x: 61.180000, Ground truth v_x: 3.000000, Ground truth pos_y: 122.360000, Ground truth v_y: 6.000000, Measurement pos_x: 61.148619 , Measurement pos_y: 122.626910, Estimated pos_x: 60.987762, Estimated v_x: 2.838617, Estimated pos_y: 122.242171, Estimated v_y: 5.591780, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 32.529000 seconds
Ground truth pos_x: 61.210000, Ground truth v_x: 3.000000, Ground truth pos_y: 122.420000, Ground truth v_y: 6.000000, Measurement pos_x: 61.380376 , Measurement pos_y: 122.131333, Estimated pos_x: 61.098521, Estimated v_x: 2.920082, Estimated pos_y: 122.518321, Estimated v_y: 8.517600, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 32.549000 seconds
Ground truth pos_x: 61.240000, Ground truth v_x: 3.000000, Ground truth pos_y: 122.480000, Ground truth v_y: 6.000000, Measurement pos_x: 61.455554 , Measurement pos_y: 122.857624, Estimated pos_x: 61.284827, Estimated v_x: 3.075456, Estimated pos_y: 122.287249, Estimated v_y: 4.314430, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 32.569000 seconds
Ground truth pos_x: 61.270000, Ground truth v_x: 3.000000, Ground truth pos_y: 122.540000, Ground truth v_y: 6.000000, Measurement pos_x: 62.023751 , Measurement pos_y: 122.181406, Estimated pos_x: 61.402619, Estimated v_x: 3.161534, Estimated pos_y: 122.683536, Estimated v_y: 9.009933, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 32.587000 seconds
Ground truth pos_x: 61.300000, Ground truth v_x: 3.000000, Ground truth pos_y: 122.600000, Ground truth v_y: 6.000000, Measurement pos_x: 61.801733 , Measurement pos_y: 122.096242, Estimated pos_x: 61.800807, Estimated v_x: 3.524067, Estimated pos_y: 122.376943, Estimated v_y: 3.733163, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 32.607000 seconds
Ground truth pos_x: 61.330000, Ground truth v_x: 3.000000, Ground truth pos_y: 122.660000, Ground truth v_y: 6.000000, Measurement pos_x: 61.606223 , Measurement pos_y: 122.060384, Estimated pos_x: 61.814710, Estimated v_x: 3.502965, Estimated pos_y: 122.201241, Estimated v_y: 0.898208, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 32.627000 seconds
Ground truth pos_x: 61.360000, Ground truth v_x: 3.000000, Ground truth pos_y: 122.720000, Ground truth v_y: 6.000000, Measurement pos_x: 61.872358 , Measurement pos_y: 122.467951, Estimated pos_x: 61.698316, Estimated v_x: 3.353210, Estimated pos_y: 122.109850, Estimated v_y: -0.438067, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 32.645000 seconds
Ground truth pos_x: 61.390000, Ground truth v_x: 3.000000, Ground truth pos_y: 122.780000, Ground truth v_y: 6.000000, Measurement pos_x: 61.481251 , Measurement pos_y: 122.658639, Estimated pos_x: 61.819220, Estimated v_x: 3.439619, Estimated pos_y: 122.348294, Estimated v_y: 2.796039, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 32.665000 seconds
Ground truth pos_x: 61.420000, Ground truth v_x: 3.000000, Ground truth pos_y: 122.840000, Ground truth v_y: 6.000000, Measurement pos_x: 61.677848 , Measurement pos_y: 123.209236, Estimated pos_x: 61.622073, Estimated v_x: 3.210627, Estimated pos_y: 122.565428, Estimated v_y: 5.316647, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 32.684000 seconds
Ground truth pos_x: 61.450000, Ground truth v_x: 3.000000, Ground truth pos_y: 122.900000, Ground truth v_y: 6.000000, Measurement pos_x: 61.267421 , Measurement pos_y: 122.377403, Estimated pos_x: 61.668897, Estimated v_x: 3.225182, Estimated pos_y: 123.014288, Estimated v_y: 10.591187, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 32.704000 seconds
Ground truth pos_x: 61.480000, Ground truth v_x: 3.000000, Ground truth pos_y: 122.960000, Ground truth v_y: 6.000000, Measurement pos_x: 61.799149 , Measurement pos_y: 123.003979, Estimated pos_x: 61.431449, Estimated v_x: 2.958455, Estimated pos_y: 122.622555, Estimated v_y: 3.954872, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 32.722000 seconds
Ground truth pos_x: 61.510000, Ground truth v_x: 3.000000, Ground truth pos_y: 123.020000, Ground truth v_y: 6.000000, Measurement pos_x: 61.465283 , Measurement pos_y: 122.884194, Estimated pos_x: 61.671279, Estimated v_x: 3.166384, Estimated pos_y: 122.891155, Estimated v_y: 7.010643, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 32.741000 seconds
Ground truth pos_x: 61.540000, Ground truth v_x: 3.000000, Ground truth pos_y: 123.080000, Ground truth v_y: 6.000000, Measurement pos_x: 61.609271 , Measurement pos_y: 123.025036, Estimated pos_x: 61.555162, Estimated v_x: 3.020231, Estimated pos_y: 122.909626, Estimated v_y: 6.321491, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 32.760000 seconds
Ground truth pos_x: 61.570000, Ground truth v_x: 3.000000, Ground truth pos_y: 123.140000, Ground truth v_y: 6.000000, Measurement pos_x: 61.737815 , Measurement pos_y: 123.470926, Estimated pos_x: 61.600230, Estimated v_x: 3.034933, Estimated pos_y: 123.007813, Estimated v_y: 6.788449, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 32.780000 seconds
Ground truth pos_x: 61.600000, Ground truth v_x: 3.000000, Ground truth pos_y: 123.200000, Ground truth v_y: 6.000000, Measurement pos_x: 61.631114 , Measurement pos_y: 123.399382, Estimated pos_x: 61.697260, Estimated v_x: 3.100879, Estimated pos_y: 123.340520, Estimated v_y: 10.325881, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 32.800000 seconds
Ground truth pos_x: 61.630000, Ground truth v_x: 3.000000, Ground truth pos_y: 123.260000, Ground truth v_y: 6.000000, Measurement pos_x: 62.061675 , Measurement pos_y: 122.734852, Estimated pos_x: 61.667856, Estimated v_x: 3.041133, Estimated pos_y: 123.414029, Estimated v_y: 9.928330, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 32.819000 seconds
Ground truth pos_x: 61.660000, Ground truth v_x: 3.000000, Ground truth pos_y: 123.320000, Ground truth v_y: 6.000000, Measurement pos_x: 61.318879 , Measurement pos_y: 123.638597, Estimated pos_x: 61.924241, Estimated v_x: 3.264615, Estimated pos_y: 122.991672, Estimated v_y: 2.954553, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 32.838000 seconds
Ground truth pos_x: 61.690000, Ground truth v_x: 3.000000, Ground truth pos_y: 123.380000, Ground truth v_y: 6.000000, Measurement pos_x: 60.761679 , Measurement pos_y: 123.335032, Estimated pos_x: 61.560162, Estimated v_x: 2.872263, Estimated pos_y: 123.434933, Estimated v_y: 8.487790, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 32.855000 seconds
Ground truth pos_x: 61.720000, Ground truth v_x: 3.000000, Ground truth pos_y: 123.440000, Ground truth v_y: 6.000000, Measurement pos_x: 62.017903 , Measurement pos_y: 123.413800, Estimated pos_x: 61.074513, Estimated v_x: 2.363560, Estimated pos_y: 123.395983, Estimated v_y: 6.830974, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 32.875000 seconds
Ground truth pos_x: 61.750000, Ground truth v_x: 3.000000, Ground truth pos_y: 123.500000, Ground truth v_y: 6.000000, Measurement pos_x: 61.951534 , Measurement pos_y: 123.810263, Estimated pos_x: 61.670068, Estimated v_x: 2.929176, Estimated pos_y: 123.430455, Estimated v_y: 6.378027, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 32.893000 seconds
Ground truth pos_x: 61.780000, Ground truth v_x: 3.000000, Ground truth pos_y: 123.560000, Ground truth v_y: 6.000000, Measurement pos_x: 62.040367 , Measurement pos_y: 123.427905, Estimated pos_x: 61.856166, Estimated v_x: 3.084254, Estimated pos_y: 123.706031, Estimated v_y: 9.214226, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 32.913000 seconds
Ground truth pos_x: 61.810000, Ground truth v_x: 3.000000, Ground truth pos_y: 123.620000, Ground truth v_y: 6.000000, Measurement pos_x: 61.657199 , Measurement pos_y: 123.430983, Estimated pos_x: 61.982370, Estimated v_x: 3.178565, Estimated pos_y: 123.550018, Estimated v_y: 5.889755, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 32.933000 seconds
Ground truth pos_x: 61.840000, Ground truth v_x: 3.000000, Ground truth pos_y: 123.680000, Ground truth v_y: 6.000000, Measurement pos_x: 61.792514 , Measurement pos_y: 123.865114, Estimated pos_x: 61.792194, Estimated v_x: 2.959049, Estimated pos_y: 123.489660, Estimated v_y: 4.291453, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 32.952000 seconds
Ground truth pos_x: 61.870000, Ground truth v_x: 3.000000, Ground truth pos_y: 123.740000, Ground truth v_y: 6.000000, Measurement pos_x: 62.244344 , Measurement pos_y: 123.500128, Estimated pos_x: 61.803583, Estimated v_x: 2.941049, Estimated pos_y: 123.755459, Estimated v_y: 7.279855, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 32.970000 seconds
Ground truth pos_x: 61.900000, Ground truth v_x: 3.000000, Ground truth pos_y: 123.800000, Ground truth v_y: 6.000000, Measurement pos_x: 61.940777 , Measurement pos_y: 124.082409, Estimated pos_x: 62.088779, Estimated v_x: 3.194015, Estimated pos_y: 123.608322, Estimated v_y: 4.329765, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 32.988000 seconds
Ground truth pos_x: 61.930000, Ground truth v_x: 3.000000, Ground truth pos_y: 123.860000, Ground truth v_y: 6.000000, Measurement pos_x: 62.269986 , Measurement pos_y: 123.678516, Estimated pos_x: 62.008828, Estimated v_x: 3.083357, Estimated pos_y: 123.940374, Estimated v_y: 8.204565, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 33.005000 seconds
Ground truth pos_x: 61.960000, Ground truth v_x: 3.000000, Ground truth pos_y: 123.920000, Ground truth v_y: 6.000000, Measurement pos_x: 61.913270 , Measurement pos_y: 124.030942, Estimated pos_x: 62.182882, Estimated v_x: 3.224998, Estimated pos_y: 123.791896, Estimated v_y: 5.109885, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 33.023000 seconds
Ground truth pos_x: 61.990000, Ground truth v_x: 3.000000, Ground truth pos_y: 123.980000, Ground truth v_y: 6.000000, Measurement pos_x: 62.565393 , Measurement pos_y: 123.891332, Estimated pos_x: 62.027429, Estimated v_x: 3.039364, Estimated pos_y: 123.968983, Estimated v_y: 6.801912, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 33.042000 seconds
Ground truth pos_x: 62.020000, Ground truth v_x: 3.000000, Ground truth pos_y: 124.040000, Ground truth v_y: 6.000000, Measurement pos_x: 62.243107 , Measurement pos_y: 123.913125, Estimated pos_x: 62.373439, Estimated v_x: 3.351503, Estimated pos_y: 123.939351, Estimated v_y: 5.489907, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 33.060000 seconds
Ground truth pos_x: 62.050000, Ground truth v_x: 3.000000, Ground truth pos_y: 124.100000, Ground truth v_y: 6.000000, Measurement pos_x: 62.462687 , Measurement pos_y: 124.156549, Estimated pos_x: 62.305071, Estimated v_x: 3.250742, Estimated pos_y: 123.939866, Estimated v_y: 4.758911, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 33.079000 seconds
Ground truth pos_x: 62.080000, Ground truth v_x: 3.000000, Ground truth pos_y: 124.160000, Ground truth v_y: 6.000000, Measurement pos_x: 62.571449 , Measurement pos_y: 124.228097, Estimated pos_x: 62.415373, Estimated v_x: 3.327680, Estimated pos_y: 124.100816, Estimated v_y: 6.283259, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 33.098000 seconds
Ground truth pos_x: 62.110000, Ground truth v_x: 3.000000, Ground truth pos_y: 124.220000, Ground truth v_y: 6.000000, Measurement pos_x: 62.238817 , Measurement pos_y: 123.903851, Estimated pos_x: 62.525009, Estimated v_x: 3.403197, Estimated pos_y: 124.206856, Estimated v_y: 6.864501, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 33.117000 seconds
